,event_name,video_id,title,url_thumb,tags,view_count,like_count,dislike_count,comment_count,created,blurriness,brightness,contrast,overexposure,entropy,avg_color,word_count,punctuation_count,character_count,google_hits,sentiment_vader,sentiment_blob_polarity,sentiment_blob_subjectivity
44,TEDxRiodelaPlata2015,f715d0d6-c3e1-4d05-9d69-88bbb68e9b58,Negociar sexo por vida | Inés Hercovich | TEDxRiodelaPlata,https://i.ytimg.com/vi/iPk9VTATmGM/hqdefault.jpg,"TEDxTalks,Spanish,Argentina,Humanities,Cause,Consciousness,Human Rights,Psychology,Sexual Assault,Sociology,Women,Women's Rights",104857,1749,60,63,2017-08-09 15:31:15,254.73141389207038,0.20216457790798645,0.0,0.0,3.818623538833998,"(54.192766203703705, 51.898784722222224, 47.78794560185185)",7,2,58,2640,0.0,0.0,0.0
45,TEDxRiodelaPlata2012,607e1850-77c2-4daa-bacc-3f540c92210c,Cinco por ciento | Andy Freire | TEDxRiodelaPlata,https://i.ytimg.com/vi/_IxZqG22FRM/hqdefault.jpg,"Buenos Aires,Time,Argentina,Education,tedx talk,Community,Tiempo,Cambio social,Español,Social change,ted talk,5%,ted x,Comunidad,Officenet,TEDx,Asuntos globales,ted,Global issues,ted talks,Activism,TEDxRiodelaPlata,Cultura,Spanish,Culture,tedx talks,TEDxR",104719,774,35,19,2017-09-13 14:09:32,360.99753902346964,0.22875716597945597,0.0,0.0,4.499615754431194,"(75.97036458333334, 53.50442708333333, 42.26708333333333)",6,2,49,588000,0.0,0.0,0.0
46,TEDxRiodelaPlata2013,6dedf1f6-ab0d-4b9e-9563-92fb5cf559bd,Despertar solidario | Andy Kusnetzoff | TEDxRiodelaPlata,https://i.ytimg.com/vi/cGWHKoiTi40/hqdefault.jpg,"Ayuda,Andy K,Lifestyle,Andy Kusnetzoff (Person),Activism,Español,TEDxRíodelaPlata,Metro 95.1,Comunidad,Journalism,ted talks,Social Change,Cultura,Activismo,TEDx,Culture,tedx talks,Estilo de vida,Education,ted,Spanish Language (Human Language),TEDxRiodelaP",104086,917,34,68,2017-10-06 13:54:45,1001.6074445337357,0.23847780580873848,0.0,0.0,4.253486627743169,"(83.43539351851852, 53.75482638888889, 43.21740162037037)",5,2,56,238000,0.0,0.0,0.0
47,TEDxRiodelaPlata2013,2f8cc128-335d-4263-a0fb-c6ecd44da8c5,¿Por que no podemos parar de comer? | Marcelo Rubinstein | TEDxRiodelaPlata,https://i.ytimg.com/vi/KYgGBSi4B28/hqdefault.jpg,"TEDx,Argentina (Country),Español,Spanish Language (Human Language),TEDxRiodelaPlata,TEDxRíodelaPlata,Usina del Arte,Marcelo Rubinstein,Ciencia,Science,Educación,Education,Global issues,Asuntos globales,Medicina,Medicine,Salud,Health,Comunidad,Community,Hi",103498,965,53,87,2017-10-06 13:54:50,682.4129519380283,0.22098562735098337,0.0,0.0,4.196744860670824,"(77.30853009259259, 49.5759837962963, 41.208454861111115)",10,3,75,55300,-0.296,0.0,0.0
48,TEDxRiodelaPlata2017,71365140-2a54-43b2-aeda-d24f4c24b17f,Puto el que lee | Pablo Marchetti | TEDxJoven@RíodelaPlata,https://i.ytimg.com/vi/RxydmbCmhyU/hqdefault.jpg,"TEDxTalks,Spanish,Social Science,Culture,Language,Society,Writing",100124,2346,551,239,2017-12-18 19:52:38,334.45099922839506,0.14548154477719907,0.0,0.0,3.56475948890798,"(61.48897569444444, 26.109866898148148, 34.635873842592595)",8,3,58,10600,0.0,0.0,0.0
49,TEDxJoven@RiodelaPlata 2012,cd4ac736-46d0-406d-9c14-eeaca8b098b2,TEDxJoven@RíodelaPlata - Pedro Saborido - De ideas y palanganas,https://i.ytimg.com/vi/AJ82VQp-gvI/hqdefault.jpg,"Argentina,Español,Spanish,TEDxRíodelaPlata,Entretenimiento,Entertainment,Medios,de,comunicación,Media,Estilo de vida,Lifestyle,Diego Capusotto,Peter Capusotto,Talento",98860,972,13,47,2017-09-12 16:49:43,696.0842636797305,0.16925586841724538,0.0,0.0,4.082327260950123,"(37.98587962962963, 44.18880787037037, 56.00194444444445)",8,3,63,822,0.0,0.0,0.0
50,TEDxRiodelaPlata2014,e3879b16-e614-4e14-853d-ec889085d403,No todo es puro verso | Cristina Domenech | TEDxRiodelaPlata,https://i.ytimg.com/vi/VOLhlpV2Qbg/hqdefault.jpg,"tedx talks,Spanish,Career/Life Development,ted talk,tedx talk,Culture,tedx,ted x,Linguistics,ted talks,TEDxTalks,Argentina,Humanities,ted",97080,1059,33,84,2017-10-06 13:54:57,254.54530069729853,0.20044112594039373,0.0,0.0,4.3879188084636604,"(68.6839525462963, 44.68107638888889, 43.209641203703704)",8,2,60,56900,-0.296,0.0,0.0
51,TEDxRiodelaPlata2017,a3dfbb3a-6d29-4076-afd4-64ce65e359a9,No | Juan Pablo Sorin | TEDxJoven@RíodelaPlata,https://i.ytimg.com/vi/54BNadWsEUE/hqdefault.jpg,"TEDxTalks,Spanish,Life,Change,Leadership,Learning,Passion,Sports",95832,1437,79,108,2017-11-29 12:20:29,205.63680169753087,0.11432619448061358,0.0,0.0,3.552479393716954,"(52.740381944444444, 18.22255787037037, 28.09157986111111)",6,3,46,818000,-0.296,0.0,0.0
52,TEDxRiodelaPlata2017,7cfd2c25-34c7-4026-b10a-1eb6284c1f7e,Juegue |  Radagast | TEDxJoven@RíodelaPlata,https://i.ytimg.com/vi/0wbIDmMhZnE/hqdefault.jpg,"TEDxTalks,Spanish,Entertainment,Comedy,Humor",94694,1557,55,43,2018-01-25 20:11:58,430.3999091202952,0.25136250813802147,0.0,0.0,3.623715632335299,"(116.31066550925927, 42.35799768518518, 44.75287615740741)",4,3,43,25300000,0.0,0.0,0.0
53,TEDxRiodelaPlata2013,edd81812-fa88-41ff-bb45-ecee70e086e3,Contando desde los margenes | Jose Luis Gallego | TEDxRiodelaPlata,https://i.ytimg.com/vi/L-eSrNZsZlE/hqdefault.jpg,"Spanish Language (Human Language),TEDxRíodelaPlata,Community,Cambio social,Prisson,Entertainment,Cuentos,tedx talk,Samurai Kazai,tedx,Español,Entretenimiento,Cuentero,Jose Luis Gallego,ted talks,Samurai,Storytelling,TEDxRiodelaPlata,Comunidad,Prisión,tedx",93048,852,33,35,2017-10-06 13:54:49,969.2491608765001,0.2533349383318865,0.0,0.0,4.386774212871522,"(86.64455439814814, 57.45981481481481, 48.51900462962963)",8,2,66,189000,0.0,0.0,0.0
54,TEDxBuenosAires2010,ba624fac-bb9f-4084-aed6-07bf3596f04d,Jaime Lerner | TEDxBuenosAires,https://i.ytimg.com/vi/lXGY0X-wdjI/hqdefault.jpg,"in,buenos,tedx talks,lerner,Spanish,TEDx,brasil,ted x,ted,ciudad,ted talk,TEDxBuenosAires,paraná,aires,argentina,2010,rural,curitiba,pensar,tedx,tedx talk,ted talks",92012,575,8,35,2017-09-08 16:18:24,290.2562395118289,0.2896433512369785,0.0,0.0,4.694294068589089,"(79.79490740740741, 72.56560185185185, 70.6970949074074)",3,1,30,3730000,0.0,0.0,0.0
55,TEDxBuenosAires2010,b4ae56b7-3b2a-4353-9938-91df712d817e,TEDxBuenosAires - Mariano Sigman - 04/08/10,https://i.ytimg.com/vi/1y8hiuBUnV8/hqdefault.jpg,"argentina,TEDxBuenosAires,ted talks,sigman,2010,buenos,máquina,memoria,rural,tedx talks,realidad,construye,células,tedx,pensamiento,tedx talk,aires,ted x,ted talk,ted,TEDx,neuronal,conciencia",91147,390,13,26,2017-09-08 17:27:58,182.18830994392465,0.24425708912037034,0.0,0.0,4.729640565234383,"(67.81431134259259, 60.94722222222222, 60.66061342592592)",6,4,43,265,0.0,0.0,0.0
56,TEDxBuenosAires2010,58188df8-b87b-4dfb-a192-e21269a36a9b,TEDxBuenosAires - Rafael Spregelburd - 04/08/10 (Spanish),https://i.ytimg.com/vi/8EEZdO0KAGo/hqdefault.jpg,"cine,TEDxBuenosAires,ted talk,tedx,rural,buenos,aires,tedx talks,2010,in,lenguaje,teatro,actor,tedx talk,argentina,spregelburd,arte,ted,ted x,ted talks,Spanish,TEDx",88103,423,12,34,2017-09-08 17:30:02,198.67059693263224,0.20273150408709464,0.0,0.0,4.451354557726688,"(61.65505787037037, 48.98486689814815, 44.290480324074075)",7,6,57,496,0.0,0.0,0.0
57,TEDxRiodelaPlata2017,3f545314-93e6-48eb-a56a-a4a9084a98bd,Datos que te hacen cambiar de opinión | Daniel Schteingart | TEDxRiodelaPlata,https://i.ytimg.com/vi/baS66GaacK4/hqdefault.jpg,"TEDxTalks,Spanish,Social Science,Data,Sociology",79857,2040,94,85,2017-11-30 19:59:25,183.06005787037037,0.10119832356770808,0.0,0.0,3.022032415688476,"(58.65251736111111, 11.27140625, 19.097361111111113)",10,2,77,13900,0.0,0.0,0.0
58,TEDxChange,ee0f3b12-fcf4-417d-aca8-bbc697fe51a5,TEDxRíodelaPlata-TEDxChange - Juan Carlos Tedesco - Educación para una sociedad más justa,https://i.ytimg.com/vi/WDhLvL5N4HU/hqdefault.jpg,"TEDxChange,Spanish,tedx talks,ted x,Español,tedx,Educación,Política,TEDxRíodelaPlata,Politics,tedx talk,Argentina,Education,ted,Culture,ted talks,Cultura,ted talk",79183,361,14,20,2017-09-08 17:49:11,59.36756748595735,0.3297836190682874,0.0,0.0,4.85284411602534,"(88.5201388888889, 83.34377893518518, 84.24542245370371)",11,3,89,842,0.0,0.0,0.0
59,TEDxRiodelaPlata2015,c9e2c74f-a9eb-4fd6-913c-07c1bb088cd3,¿Ase falta una nueba ortografía? | Karina Galperin | TEDxRiodelaPlata,https://i.ytimg.com/vi/VpkneIesi60/hqdefault.jpg,"TEDxTalks,Spanish,Argentina,Education,Change,Communication,Early education,Language",75904,1214,286,437,2017-10-06 13:55:07,119.9108197110195,0.10512740523726838,0.0,0.0,3.667017370596202,"(23.554635416666667, 27.586261574074076, 35.654126157407404)",8,3,69,3000,0.0,0.0,0.0
60,TEDxJoven@RiodelaPlata 2012,1add2d15-da8f-4c57-bbfa-9bb0a65d41fb,TEDxJoven@RíodelaPlata - Jorge Odón - Del taller mecánico a la sala de partos,https://i.ytimg.com/vi/N-D8nt2EHQU/hqdefault.jpg,"Argentina,Español,Spanish,TEDxRíodelaPlata,Tecnología,Technology,Diseño,Design,Ciencia,Science,Medicina,Medicine,Salud,Health,Invento,OMS,Partos",75387,362,13,45,2017-09-18 17:53:00,500.4415462748481,0.16802352340133087,0.0,0.0,3.9263578771406764,"(45.31393518518519, 42.44642939814815, 41.900792824074074)",12,3,77,216,0.0,0.0,0.0
61,TEDxBuenosAires2010,9402a4e5-6b72-4542-818d-c29ee1caa8aa,TEDxJoven@RíodelaPlata - Santiago Siri - Internet puede hacer que tu idea cambie el mundo,https://i.ytimg.com/vi/P4OgVwe5kwY/hqdefault.jpg,"Argentina,Buenos Aires,Spanish,Español,Castellano,TEDxRíodelaPlata,TEDxRiodelaPlata,TEDxJoven@RíodelaPlata,TEDxJoven@RiodelaPlata,TEDxYouth,TEDxJoven,Konex,Entrepreneurship,Emprendedorismo,Technology,Tecnología,Business,Negocios,Whuffie,Bank,TechCrunch,¨T",75094,346,25,48,2017-09-08 18:10:35,159.5156599587905,0.12583681459780072,0.0,0.0,3.3172494870499785,"(33.98634259259259, 32.37455439814815, 28.90011574074074)",13,3,89,344,0.0,0.0,0.0
62,TEDxRiodelaPlata2017,475ec210-232a-4583-89c4-6ed3eb24b65e,La historia de otra canción | Jorge Drexler | TEDxRiodelaPlata,https://i.ytimg.com/vi/8tXvwqyyw5E/hqdefault.jpg,"TEDxTalks,Spanish,Life,Behavior,Community,Culture,History,Immigration,Movement,Music (topic),Writing",73066,1878,29,49,2017-11-21 18:40:51,475.5672085065835,0.3333199055989586,0.0,0.0,4.109529211999533,"(149.13405671296297, 59.777569444444445, 52.92803819444445)",8,2,62,215000,0.0,0.0,0.0
63,TEDxRiodelaPlata2017,01b0b13f-f7eb-4fa1-abb7-ed4597a81a95,Demasiado tarde para tener hijos | Luciana Mantero | TEDxRiodelaPlata,https://i.ytimg.com/vi/D53wJ4r5Z9I/hqdefault.jpg,"TEDxTalks,Spanish,Health,Family,Journalism,Sociology,Time,Women",73030,826,234,175,2017-11-21 18:38:10,232.88997878086045,0.23943933557580982,0.0,0.0,3.7902347583706497,"(108.91212384259259, 39.01711805555556, 55.48162037037037)",8,2,69,18600,0.0,0.0,0.0
64,TEDxRiodelaPlata2012,13466807-266f-4cca-ae77-3ed5b01c03d0,La fuerza de la lengua | Pedro Mairal | TEDxRiodelaPlata,https://i.ytimg.com/vi/IxeYtEtJLgk/hqdefault.jpg,"TEDxRíodelaPlata,tedx talk,ted,Argentina,TEDx,Culture,tedx talks,Spanish,TEDxRiodelaPlata,ted x,Psicología,Español,tedx,History,Buenos Aires,Psychology,ted talks,Cultura,Escritor,ted talk,Historia",72570,583,34,19,2017-09-18 17:53:04,187.72135346945007,0.053535224066840296,0.0,0.0,2.8915741564145536,"(20.40435763888889, 12.355098379629629, 5.112517361111111)",8,2,56,44900,0.0,0.0,0.0
65,TEDxRiodelaPlata2015,ce69bc1c-2409-4b3f-9aed-80c93f781620,Vivir hasta morir | Matías Najún | TEDxRiodelaPlata,https://i.ytimg.com/vi/6-uQUaV-rJg/hqdefault.jpg,"TEDxTalks,Spanish,Argentina,Health,Aging,Cause,Disease,Medicine,Public health",70291,840,22,32,2017-10-06 13:55:09,143.90372105855968,0.1912851743344909,0.0,0.0,3.7901560294195877,"(49.33787615740741, 46.95203125, 61.943640046296295)",6,2,51,4400,0.0,0.0,0.0
66,TEDxRiodelaPlata2014,54fcec2e-956c-402a-baa0-d8569e604e46,Educacion masiva para el futuro | Luis von Ahn | TEDxRiodelaPlata,https://i.ytimg.com/vi/tvgy-l9sQcs/hqdefault.jpg,"TEDxTalks,Tecnología educativa,Educación a gran escala,ted talks,Culture,tedx talks,Education,ted talk,Capacitación,Idiomas,Argentina,tedx,Duolingo,ted,ted x,Educación,Spanish,tedx talk",69487,1194,13,71,2017-10-06 13:55:00,447.4035531547686,0.1578657814308451,0.0,0.0,4.055781132046476,"(37.1517650462963, 38.29182291666667, 63.248894675925925)",9,2,65,7190,0.0,0.0,0.0
67,TEDxRiodelaPlata2014,b55c8aa1-6141-4aa8-8833-a47bcfe18fe4,Buscando la magia perdida | Norberto Jansenson | TEDxRiodelaPlata,https://i.ytimg.com/vi/k1h8TeRemkc/hqdefault.jpg,"Magia,Dali,ted talks,ted x,tedx,Argentina,Abracadabra,tedx talk,TEDxTalks,Culture,Psychology,ted talk,Entertainment,Performance,Spanish,Poesía,ted,Hemisferios cerebrales,tedx talks,Philosophy",67604,654,20,28,2017-10-06 13:55:03,97.79467781992658,0.178962651005498,0.0,0.0,4.319672030954826,"(48.14650462962963, 42.85425925925926, 58.459693287037034)",7,2,65,3240,0.0,0.0,0.0
68,TEDxRiodelaPlata2011,0f9862dd-a18d-4b2b-806f-17b298592f5f,Dos caminos hacia la justicia educativa | Axel Rivas | TEDxRíodelaPlata,https://i.ytimg.com/vi/djUia--bJwk/hqdefault.jpg,"tedx talk,ted talk,Community,Spanish,tedx talks,ted x,Argentina,Education,Educación,Culture,Cultura,CIPPEC,Español,tedx,ted,Justicia educativa,ted talks,TEDxRíodelaPlata,Comunidad",64568,382,18,35,2017-09-13 13:52:29,979.3427409062546,0.5007032832392939,0.0,0.0,4.171659776708202,"(134.34391203703703, 126.03870949074074, 125.72780092592592)",9,2,71,318000,0.0,0.0,0.0
69,TEDxBuenosAires2010,601d2398-df2b-4af0-ae49-7578d07cb463,"Los genes, la evolución y nosotros: Alberto Kornblihtt at TEDxBuenosAires",https://i.ytimg.com/vi/fnG4I3hBJKY/hqdefault.jpg,"tedx talks,2010,biología,ted x,TEDx,Spanish,tedx,kornblihtt,tedx talk,moléculas,TEDxBuenosAires,rural,genes,aires,ted talk,in,argentina,ted,uba,buenos,ciencia,química,ted talks",63266,382,35,59,2017-09-08 13:20:09,533.4888008343836,0.11170606825086787,0.0,0.0,3.7817712684298663,"(32.86667824074074, 27.702962962962964, 24.383119212962963)",10,2,73,1210,0.0,0.0,0.0
70,TEDxRiodelaPlata2012,2f0284ae-6039-4a23-b783-9c8ad8779b27,Porque hay niños que esperan un corazón | Horacio Vogelfang | TEDxRiodelaPlata,https://i.ytimg.com/vi/MnytwH0lYS8/hqdefault.jpg,"Science,Transplantes,ted talk,Health,TEDx,Ciencia,Community,Spanish,ted x,TEDxRiodelaPlata,Argentina,Cultura,ted,Culture,ted talks,Life story,Horacio Vogelfang,Cirujano cardíaco infantil,Comunidad,TEDxRíodelaPlata,Español,Historia de vida,Salud,Hospital G",60466,568,12,39,2017-09-13 14:28:37,297.5985224475378,0.13452114529079862,0.0,0.0,4.010910482989748,"(50.28541666666667, 30.129247685185184, 18.115752314814817)",10,2,78,2040,0.0,0.0,0.0
71,TEDxRiodelaPlata2017,9e156fc3-6719-491c-94a4-1d705977e85d,Puta y feminista: Crónica de una trabajadora sexual | Georgina Orellano | TEDxRiodelaPlata,https://i.ytimg.com/vi/ZnOsAj1Wz0M/hqdefault.jpg,"TEDxTalks,Spanish,Life,Activism,Choice,Decision making,Discrimination,Feminism,Women's Rights",60405,2240,204,302,2017-12-07 17:16:38,603.7258314034838,0.16927142107928236,0.0,0.0,3.140794379891185,"(90.09184027777778, 23.29032986111111, 27.606770833333332)",11,3,90,5300,0.0,0.5,0.8333333333333334
72,TEDxRiodelaPlata2015,3aa34f15-bd74-480f-86ad-d174b8c70a6d,Olor a campeón | Gonzalo Vilariño | TEDxRiodelaPlata,https://i.ytimg.com/vi/SiOrA0QqEKE/hqdefault.jpg,"TEDxTalks,Spanish,Argentina,Life,Behavior,Career,Choice,Connection,Consciousness,Culture,Discrimination,Dreams,Empathy,Leadership,Motivation,Soccer,Sports,Success",57557,745,19,21,2017-07-08 15:30:31,199.9337654138654,0.1158697283709489,0.0,0.0,3.690926731562779,"(28.928715277777776, 29.60134259259259, 35.31358217592592)",6,2,52,39100,0.0,0.0,0.0
73,TEDxRiodelaPlata2016,1c1f36c1-f6ae-43eb-af73-8d176521b592,"Bitcoin, blockchain y mi vieja | Diego Gutiérrez Zaldívar | TEDxRíodelaPlata",https://i.ytimg.com/vi/EKqAKXv_MUw/hqdefault.jpg,TEDx,57368,723,58,74,2017-10-06 13:55:13,230.89745860744355,0.24527081524884298,0.0,0.0,4.4854730290379,"(77.84133680555556, 56.970173611111115, 57.38570601851852)",9,3,76,3860,0.0,0.0,0.0
74,TEDxRiodelaPlata2014,63abe2ed-3da4-4d1d-aa13-d03bd3a80cb1,Performance | Eric Mandarina | TEDxRiodelaPlata,https://i.ytimg.com/vi/xDhCr9Ie2o0/hqdefault.jpg,"Art,tedx talk,Spanish,ted talks,Argentina,Music (performance),TEDxTalks,tedx,ted,tedx talks,ted talk,ted x",55878,533,40,90,2017-10-06 13:54:59,479.3953111782098,0.1734779640480321,0.0,0.0,4.291162419875238,"(46.608136574074074, 43.88207175925926, 45.01977430555556)",4,2,47,3030000,0.0,0.0,0.0
75,TEDxRiodelaPlata2016,75e41f1b-35e9-4e33-a893-529ee635a602,"Exhibición de Freestyle Rap | Host Misionero, con Sony, Cober y DJ Akrylik | TEDxRíodelaPlata",https://i.ytimg.com/vi/7niv47qyzFw/hqdefault.jpg,TEDx,55693,1197,39,148,2017-10-06 13:55:14,257.98853580353705,0.15796472620080992,0.0,0.0,3.772015466905293,"(42.63173032407408, 38.166186342592596, 50.252858796296294)",13,4,93,1430,0.1779,0.0,0.0
76,TEDxRiodelaPlata2010,8f67b77d-03d4-4942-89e5-fe987d820e11,El tiempo del lado de adentro | Diego Golombek | TEDxRíodelaPlata,https://i.ytimg.com/vi/DHTZ47SQ76Y/hqdefault.jpg,"Time,ted x,Spanish,ted,Argentina,tedx,tedx talk,Ciencia,Science,ted talks,tedx talks,ted talk,TEDxRíodelaPlata,Tiempo,Español",55393,309,8,18,2017-09-12 16:50:25,62.381266763593594,0.6323723687065965,0.0,0.0,4.7259445112623055,"(159.02396412037038, 163.93703703703704, 163.31024884259259)",9,2,65,21700,0.0,0.0,0.0
77,TEDxRiodelaPlata2012,609e41b3-105f-4a01-ba0b-0abda5d6aa63,El significado del trabajo | Dan Ariely | TEDxRiodelaPlata,https://i.ytimg.com/vi/55DKnHgM9eg/hqdefault.jpg,"Español,Ciencia,Psicología,Comunidad,Science,ted x,ted,Negocios,TEDx,Buenos Aires,ted talk,Ariely,Argentina,Education,tedx talk,Psychology,Business,tedx talks,Experimento,TEDxRíodelaPlata,Educación,tedx,Experiment,Community,Behavioral economics,Economía d",54411,271,13,7,2017-09-13 14:11:52,300.05154577593936,0.13142598470052075,0.0,0.0,3.893252318355373,"(55.38199652777778, 26.892355324074074, 14.332037037037036)",7,2,58,15700,0.0,0.0,0.0
78,TEDxBuenosAires2010,7daf35ee-881a-4a10-82ac-706c23163f5d,TEDxJoven@RíodelaPlata - Nicolás Pueta - Llegar a la meta sin perder el equilibrio,https://i.ytimg.com/vi/8SpNy5NwZ4k/hqdefault.jpg,"Nicolás,Pueta,Argentina,Buenos Aires,Spanish,Español,Castellano,TEDxRíodelaPlata,TEDxRiodelaPlata,TEDxJoven@RíodelaPlata,TEDxJoven@RiodelaPlata,Education,Educación,Sports,Deportes,Rugby,Medicine,Medicina,Psychology,Psicología,Health,Salud,Lifestyle,TEDxYo",52799,279,3,18,2017-09-08 18:03:20,140.33248605401104,0.15924890588831,0.0,0.0,4.383385085149446,"(38.5744849537037, 39.62272569444445, 56.09888888888889)",12,3,82,111,-0.5574,0.0,0.0
79,TEDxJoven@RiodelaPlata 2011,3c1a1b1e-9c3d-44c4-8558-f3f239abcd70,TEDxJoven@RiodelaPlata - Juan Pablo Varsky - Último momento: el periodismo tiene otras primicias,https://i.ytimg.com/vi/132_GHxjQEs/hqdefault.jpg,"Juan,Pablo,Varsky,Argentina,Buenos Aires,Spanish,Español,Castellano,TEDxRíodelaPlata,TEDxRiodelaPlata,TEDxJoven@RíodelaPlata,TEDxJoven@RiodelaPlata,TEDxYouth,TEDxJoven,Konex,Education,Educación,Activism,Activismo,Community,Comunidad,Culture,Cultura,Journa",51461,177,12,13,2017-09-08 18:00:40,296.58703930349253,0.1899076108579284,0.0,0.0,3.9096326473367635,"(63.992534722222224, 41.53318865740741, 47.48924189814815)",12,4,96,187,0.0,0.0,0.0
80,TEDxBuenosAires2010,fbdbea9a-7692-42b7-9899-0c22507bf474,TEDxBuenosAires - Miguel Brechner Frey - 04/08/10 (Spanish),https://i.ytimg.com/vi/AWOpCDBuhgs/hqdefault.jpg,"tics,ted x,tedx talks,buenos,ted talk,ceibal,TEDx,brechner,2010,TEDxBuenosAires,aires,olpc,rural,tedx talk,frey,ted talks,educación,ted,tedx,laptops,in,argentina,Spanish,uruguay",49399,125,5,19,2017-09-08 17:29:36,514.6023570558837,0.14176624439380822,0.0,0.0,4.512420110889109,"(44.045653935185186, 34.080555555555556, 31.433622685185185)",8,6,59,363,0.0,0.0,0.0
81,TEDxRiodelaPlata2012,8cf2551a-f9c3-4739-8da2-d72c1c182993,Viaje al pasado (Journey to the past) | Miguel Savage | TEDxRiodelaPlata,https://i.ytimg.com/vi/JVSNnilMgCE/hqdefault.jpg,"tedx talk,Spanish,Global issues,Argentina,War,Pshychology,Asuntos globales,Malvinas,Guerra,ted talks,Community,Politics,TEDx,Español,ted,TEDxRíodelaPlata,Ep1308,tedx talks,Psicologia,Culture,Historia,ted x,Cultura,TEDxRiodelaPlata,ted talk,Comunidad,tedx,",48756,419,20,23,2017-09-18 17:53:04,375.04261924259765,0.14854257089120382,0.0,0.0,3.796551084399633,"(57.209890046296294, 31.986226851851853, 21.631950231481483)",10,4,72,73800,-0.4588,-0.25,0.25
82,TEDxRiodelaPlata2011,34f49f6c-9cb0-48aa-a154-64567863913f,Hackeando el espacio | Emiliano Kargieman | TEDxRíodelaPlata,https://i.ytimg.com/vi/jWevzQyBrt4/hqdefault.jpg,"ted talk,TEDxRíodelaPlata,Desarrollo,ted,Technology,Design,Negocios,Business,tedx,Asuntos globales,Tecnología,Satélites,Español,tedx talks,Global Issues,Argentina,Spanish,ted x,ted talks,Ciencia,Hacker,tedx talk,Satelites,Diseño,Development,Science",46346,451,8,29,2017-09-13 13:56:21,603.7101448530501,0.2613677978515626,0.0,0.0,4.156417791746428,"(71.79557291666667, 65.92900462962963, 61.88225694444444)",6,2,60,1250,0.0,0.0,0.0
83,TEDxRiodelaPlata2013,ae2252ce-1521-4b88-a5af-0729a1ed2bf5,Cambiando el mundo de a una linea de codigo por vez | Manuel Aristaran | TEDxRiodelaPlata,https://i.ytimg.com/vi/bSBh6Cm2Hpg/hqdefault.jpg,"TEDx,Argentina (Country),Español,Spanish Language (Human Language),TEDxRiodelaPlata,TEDxRíodelaPlata,Usina del Arte,Tecnología,Technology,Ciencia,Science,Educación,Education,Asuntos globables,Global Issues,Activismo,Activism,Medios de comunicación,Media,C",45624,451,12,32,2017-10-06 13:54:50,165.27299961312212,0.12933858235677081,0.0,0.0,3.5590906069266097,"(41.21849537037037, 29.73594328703704, 31.18861111111111)",14,2,89,240,0.0,0.0,0.0
84,TEDxRiodelaPlataED2015,e81a9609-96c6-44fc-9298-ae04af1c8c92,Programar o ser programados | Santiago Ceria | TEDxRiodelaPlataED,https://i.ytimg.com/vi/l9uq4RXWSm8/hqdefault.jpg,"TEDxTalks,Spanish,Argentina,Education,Coding,Computers,Digital,Future,Learning,Software,Students,Teaching,Technology,Programación,Fundación Sadosky,Buenos Aires,Usina del Arte",44296,635,15,17,2017-10-06 13:55:25,613.001880765544,0.19094505027488423,0.0,0.0,4.346652156221185,"(53.22833912037037, 45.60110532407408, 57.53634259259259)",7,2,65,7000,0.0,0.0,0.0
85,TEDxRiodelaPlata2013,a9cd99fd-1628-4441-9003-8e119c6d6c31,Bienvenidos al mundo de las estadisticas | Walter Sosa Escudero | TEDxRiodelaPlata,https://i.ytimg.com/vi/hODwSUX0kT4/hqdefault.jpg,"tedx talk,Argentina (Country),Usina del Arte,ted x,Technology,Education,TEDx,Spanish Language (Human Language),tedx,Tecnología,Walter Sosa Escudero,TEDxRiodelaPlata,tedx talks,Español,Estadísticas,Educación,ted talk,ted,TEDxRíodelaPlata,Statistics,ted tal",44154,327,23,11,2017-10-06 13:54:56,963.4831962594985,0.2362759512442127,0.0,0.0,4.3806267580153175,"(83.90724537037038, 52.31716435185185, 44.167424768518515)",10,2,82,41900,0.0,0.0,0.0
86,TEDxRiodelaPlata2014,b03dceaa-89f1-432f-a276-b442caefe448,La vida es movimiento | María Fux | TEDxRiodelaPlata,https://i.ytimg.com/vi/dyLvm7yXjPo/hqdefault.jpg,"Danzaterapia,ted talks,ted x,Performance,Dance,Cuerpo,tedx talks,Danza,Health,Spanish,tedx talk,Movimiento,ted,ted talk,TEDxTalks,Argentina,tedx,Education",43847,512,10,14,2017-10-06 13:55:01,474.00799951685013,0.2017929642288773,0.0,0.0,4.4479567091398025,"(44.05552662037037, 50.91903356481482, 78.83052662037036)",7,2,52,106000,0.0,0.0,0.0
87,TEDxRiodelaPlata2016,d1aa1bd6-2f3d-4244-af42-5eec1047e781,Criar sin miedo | Miguel Espeche | TEDxRíodelaPlata,https://i.ytimg.com/vi/Clkx3Ky3txg/hqdefault.jpg,TEDx,41388,608,31,15,2017-10-06 13:55:17,490.2025240983058,0.23700812445746525,0.0,0.0,4.494006968547726,"(80.87648148148148, 51.943333333333335, 56.523715277777775)",6,2,51,12600,-0.5574,0.0,0.0
